date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:00:17	1459/1459	---M-Z	200	added ('OK')	text/css	etag:%225b3-583162e7e65ef-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/polaris/polaris.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/polaris/polaris.css	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/all.css)
16:00:17	1323/1323	---M-Z	200	added ('OK')	text/css	etag:%2252b-583162e7e5e1f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/futurico/futurico.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/futurico/futurico.css	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/all.css)
16:00:18	6581/6581	---M-Z	200	added ('OK')	application/javascript	etag:%2219b5-583162e804666-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/typeahead.init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/typeahead.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-typehead.html)
16:00:19	8992/8992	---M-Z	200	added ('OK')	text/css	etag:%222320-583162e8061be-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/steps.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/steps.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-wizard.html)
16:00:21	13857/13857	---M-Z	200	added ('OK')	application/javascript	etag:%223621-583162e8061be-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.steps.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.steps.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-wizard.html)
16:00:23	23261/23261	---M-Z	200	added ('OK')	application/javascript	etag:%225add-583162e8061be-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.validate.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.validate.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-wizard.html)
16:00:24	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-583162e80698e%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/img/loading.gif	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/img/loading.gif	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
16:00:24	509/509	---M--	200	added ('OK')	image/png	etag:%221fd-583162e80698e%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/img/clear.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/img/clear.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
16:00:27	16746/16746	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22416a-5871ce15c2a89-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/font/summernote.eot?4c7e83314b68cfa6a0d18a8b4690044b	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/font/summernotec360.eot	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css)
16:00:29	10324/10324	---M--	200	added ('OK')	application/x-font-woff	etag:%222854-5871ce15c2a89%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/font/summernote.woff?4c7e83314b68cfa6a0d18a8b4690044b	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/font/summernotec360.woff	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css)
16:00:32	137185/137185	---M--	200	added ('OK')	image/jpeg	etag:%22217e1-583162e7d44df%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-1.jpg	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-1.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-upload.html)
16:00:32	16560/16560	---M--	200	added ('OK')	application/x-font-ttf	etag:%2240b0-5871ce15c2a89%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/font/summernote.ttf?4c7e83314b68cfa6a0d18a8b4690044b	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/font/summernotec360.ttf	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css)
16:00:33	5799/5799	---M-Z	200	added ('OK')	text/css	etag:%2216a7-583d10244033a-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/css/dataTables.bootstrap4.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/css/dataTables.bootstrap4.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html)
16:00:33	3930/3930	---M-Z	200	added ('OK')	text/css	etag:%22f5a-58be6eaffaedb-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/css/responsive.dataTables.min.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/datatables.net-bs4/css/responsive.dataTables.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html)
16:00:35	17885/17885	---M-Z	200	added ('OK')	application/javascript	etag:%2211217de-45dd-58ecfe3fc8930-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/dataTables.buttons.min.js	G:/Hacakthon]/elite/cdn.datatables.net/buttons/1.5.1/js/dataTables.buttons.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html)
16:00:36	178481/178481	---M--	200	added ('OK')	image/jpeg	etag:%222b931-583162e7d48c7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-2.jpg	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-2.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/form-upload.html)
16:00:36	26003/26003	---M-Z	200	added ('OK')	application/javascript	etag:%2211217d0-6593-58ecfe3fc8548-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.flash.min.js	G:/Hacakthon]/elite/cdn.datatables.net/buttons/1.5.1/js/buttons.flash.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html)
16:00:42	101939/101939	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4981-18e33%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	G:/Hacakthon]/elite/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html)
16:00:44	23960/23960	---M-Z	200	added ('OK')	application/javascript	etag:%2211217d4-5d98-58ecfe3fc8548-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.html5.min.js	G:/Hacakthon]/elite/cdn.datatables.net/buttons/1.5.1/js/buttons.html5.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html)
16:00:44	1955/1955	---M-Z	200	added ('OK')	application/javascript	etag:%2211217d8-7a3-58ecfe3fc8930-gzip%22	https://cdn.datatables.net/buttons/1.5.1/js/buttons.print.min.js	G:/Hacakthon]/elite/cdn.datatables.net/buttons/1.5.1/js/buttons.print.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html)
16:00:46	3204/3204	---M-Z	200	added ('OK')	application/javascript	etag:%22c84-583162e8a4112-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/footable-init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/js/pages/footable-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-footable.html)
16:00:46	14577/14577	---M-Z	200	added ('OK')	text/css	etag:%2238f1-5871ce15c5581-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-responsive.html)
16:00:49	55935/55935	---M-Z	200	added ('OK')	application/javascript	etag:%22da7f-5871ce15c5969-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw.jquery.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw.jquery.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-responsive.html)
16:00:50	702/702	---M-Z	200	added ('OK')	application/javascript	etag:%222be-5871ce15c5581-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw-init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/tablesaw/dist/tablesaw-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-responsive.html)
16:00:51	818/818	---M-Z	200	added ('OK')	text/css	etag:%22332-583162e7cfe8f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-data.html)
16:00:52	2924/2924	---M--	200	added ('OK')	image/png	etag:%22b6c-583162e7b06a8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/chrome-logo.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/chrome-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-apps.html)
16:00:53	3500/3500	---M--	200	added ('OK')	image/png	etag:%22dac-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/firefox-logo.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/firefox-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-apps.html)
16:00:54	2739/2739	---M--	200	added ('OK')	image/png	etag:%22ab3-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/safari-logo.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/safari-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-apps.html)
16:00:55	3718/3718	---M--	200	added ('OK')	image/png	etag:%22e86-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/internet-logo.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/internet-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-apps.html)
16:00:56	3049/3049	---M--	200	added ('OK')	image/png	etag:%22be9-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/opera-logo.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/opera-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/widget-apps.html)
16:00:57	339/339	---M-Z	200	added ('OK')	text/css	etag:%22153-583162e8a2d8a-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/register3.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/register3.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-register3.html)
16:00:58	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2010:30:57%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/hospital/www.youtube.com/watch?v=sK7riqg2mr4	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/www.youtube.com/watch7d1c	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/pages-lightbox-popup.html)
16:01:03	32694/32694	---M--	200	added ('OK')	image/jpeg	etag:%227fb6-583162e7af708%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/background/error-bg.jpg	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/images/background/error-bg.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/error-pages.css)
16:01:04	1415/1415	---M-Z	200	added ('OK')	text/css	etag:%22587-583162e8a2d8a-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/easy-pie-chart.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/easy-pie-chart.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/chart-extra-chart.html)
16:01:05	3950/3950	---M-Z	200	added ('OK')	application/javascript	etag:%22f6e-583162e7f15b6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/chart-extra-chart.html)
16:01:06	1950/1950	---M-Z	200	added ('OK')	application/javascript	etag:%2279e-583162e7f15b6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/easy-pie-chart.init.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/easy-pie-chart.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/chart-extra-chart.html)
16:01:09	1399/1399	---M-Z	200	added ('OK')	text/css	etag:%22577-583162e8a2d8a-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/google-vector-map.css	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/hospital/dist/css/pages/google-vector-map.css	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/map-google.html)
16:01:11	30546/30546	---M-Z	200	added ('OK')	application/javascript	etag:%227752-583162e7e370f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gmaps/gmaps.min.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gmaps/gmaps.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/map-google.html)
16:01:12	5668/5668	---M-Z	200	added ('OK')	application/javascript	etag:%221624-583162e7e3af7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gmaps/jquery.gmaps.js	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gmaps/jquery.gmaps.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/map-google.html)
16:01:15	15355/15355	---M--	200	added ('OK')	image/png	etag:%223bfb-583162e7e8917%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/ion-rangeslider/img/sprite-skin-modern.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/ion-rangeslider/img/sprite-skin-modern.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/ion-rangeslider/css/ion.rangeSlider.skinModern.css)
16:01:17	1233/1233	---M--	200	added ('OK')	image/png	etag:%224d1-583162e7e98b7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/images/transparent.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/images/transparent.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/css/asColorPicker.css)
16:01:20	14976/14976	---M--	200	added ('OK')	image/png	etag:%223a80-583162e7e98b7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/images/saturation.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/images/saturation.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/css/asColorPicker.css)
16:01:21	1805/1805	---M--	200	added ('OK')	image/png	etag:%2270d-583162e7e94cf%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/images/hue.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/images/hue.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/css/asColorPicker.css)
16:01:22	3158/3158	---M--	200	added ('OK')	image/png	etag:%22c56-583162e7e94cf%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/images/alpha.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/images/alpha.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/css/asColorPicker.css)
16:01:23	1114/1114	---M--	200	added ('OK')	image/png	etag:%2245a-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/minimal.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/minimal.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:24	1410/1410	---M--	200	added ('OK')	image/png	etag:%22582-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/minimal@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/minimal@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:24	1130/1130	---M--	200	added ('OK')	image/png	etag:%2246a-583162e7e65ef%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/red.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/red.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:25	1410/1410	---M--	200	added ('OK')	image/png	etag:%22582-583162e7e65ef%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/red@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/red@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:26	1143/1143	---M--	200	added ('OK')	image/png	etag:%22477-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/green.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/green.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:26	1408/1408	---M--	200	added ('OK')	image/png	etag:%22580-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/green@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/green@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:27	1132/1132	---M--	200	added ('OK')	image/png	etag:%2246c-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/blue.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/blue.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:28	1410/1410	---M--	200	added ('OK')	image/png	etag:%22582-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/blue@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/blue@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:29	1151/1151	---M--	200	added ('OK')	image/png	etag:%2247f-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/aero.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/aero.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:29	1409/1409	---M--	200	added ('OK')	image/png	etag:%22581-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/aero@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/aero@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:30	1142/1142	---M--	200	added ('OK')	image/png	etag:%22476-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/grey.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/grey.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:31	1407/1407	---M--	200	added ('OK')	image/png	etag:%2257f-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/grey@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/grey@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:31	1139/1139	---M--	200	added ('OK')	image/png	etag:%22473-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/orange.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/orange.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:32	1407/1407	---M--	200	added ('OK')	image/png	etag:%2257f-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/orange@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/orange@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:33	1135/1135	---M--	200	added ('OK')	image/png	etag:%2246f-583162e7e65ef%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/yellow.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/yellow.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:33	1406/1406	---M--	200	added ('OK')	image/png	etag:%2257e-583162e7e65ef%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/yellow@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/yellow@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:34	1150/1150	---M--	200	added ('OK')	image/png	etag:%2247e-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/pink.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/pink.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:35	1409/1409	---M--	200	added ('OK')	image/png	etag:%22581-583162e7e6207%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/pink@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/pink@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:36	1132/1132	---M--	200	added ('OK')	image/png	etag:%2246c-583162e7e65ef%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/purple.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/purple.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:36	1409/1409	---M--	200	added ('OK')	image/png	etag:%22581-583162e7e65ef%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/purple@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/purple@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/minimal/_all.css)
16:01:37	2175/2175	---M--	200	added ('OK')	image/png	etag:%2287f-583162e7e69d7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/square/square.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/square/square.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/square/_all.css)
16:01:38	1039577/1039577	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4aa3-fdcd9%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/pdfmake.min.js	G:/Hacakthon]/elite/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/pdfmake.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/hospital/table-data-table.html)
16:01:39	4478/4478	---M--	200	added ('OK')	image/png	etag:%22117e-583162e7e69d7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/square/square@2x.png	G:/Hacakthon]/elite/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/square/square@2x.png	(from http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/square/_all.css)
